DEPTH_MD,CALI,RSHA,CALI,RSHA,CALI,RSHA,CALI
1037.972393,12.15485573,0.756089032,-10.64267767,-22.04144436,-33.44021106,-44.83897776,-56.23774446
1038.124393,12.08441639,0.777365148,-10.52968609,-21.83673734,-33.14378858,-44.45083982,-55.75789106
1038.276393,12.03071785,0.741401553,-10.54791474,-21.83723104,-33.12654734,-44.41586364,-55.70517993
1038.428393,11.9513092,0.674056351,-10.6031965,-21.88044935,-33.1577022,-44.43495505,-55.71220789
1038.580393,11.90758133,0.672593892,-10.56239355,-21.79738098,-33.03236842,-44.26735586,-55.5023433
1038.732393,11.94069386,0.551461041,-10.83777178,-22.2270046,-33.61623742,-45.00547024,-56.39470305
1038.884393,11.97380543,0.459409922,-11.05498559,-22.56938109,-34.0837766,-45.59817211,-57.11256762
1039.036393,12.00691795,0.528323054,-10.95027184,-22.42886674,-33.90746163,-45.38605653,-56.86465143
1039.188393,12.10562325,0.591355503,-10.92291224,-22.43717999,-33.95144774,-45.46571549,-56.97998323
1039.340393,12.23031235,0.600156486,-11.02999938,-22.66015524,-34.29031111,-45.92046697,-57.55062283
1039.492393,12.30051708,0.602577388,-11.0953623,-22.793302,-34.49124169,-46.18918138,-57.88712107
1039.644393,12.34739494,0.632178783,-11.08303737,-22.79825353,-34.51346969,-46.22868585,-57.943902
1039.796393,12.41701984,0.643023431,-11.13097298,-22.90496939,-34.6789658,-46.45296221,-58.22695861
1039.948393,12.51068211,0.627365351,-11.25595141,-23.13926817,-35.02258493,-46.90590169,-58.78921844
1040.100393,12.57747078,0.631685436,-11.31409991,-23.25988525,-35.2056706,-47.15145594,-59.09724128
1040.252393,12.61666489,0.661432207,-11.29380048,-23.24903316,-35.20426584,-47.15949853,-59.11473121
1040.404393,12.6328001,0.676883936,-11.27903223,-23.23494839,-35.19086456,-47.14678072,-59.10269688
1040.556393,12.6328001,0.692087173,-11.24862575,-23.18933868,-35.13005161,-47.07076454,-59.01147746
1040.708393,12.6328001,0.705181062,-11.22243798,-23.15005701,-35.07767605,-47.00529509,-58.93291413
1040.860393,12.6328001,0.730419517,-11.17196107,-23.07434165,-34.97672223,-46.87910282,-58.7814834
1041.012393,12.6328001,0.772916079,-11.08696794,-22.94685196,-34.80673598,-46.66662001,-58.52650403
1041.164393,12.6328001,0.804076076,-11.02464795,-22.85337197,-34.682096,-46.51082002,-58.33954404
1041.316393,12.6328001,0.809867859,-11.01306438,-22.83599662,-34.65892886,-46.48186111,-58.30479335
1041.468393,12.6328001,0.804845572,-11.02310896,-22.85106348,-34.67901801,-46.50697254,-58.33492707
1041.620393,12.6328001,0.813907027,-11.00498605,-22.82387912,-34.64277219,-46.46166527,-58.28055834
1041.772393,12.62923718,0.817261457,-10.99471427,-22.80668999,-34.61866571,-46.43064144,-58.24261716
1041.924393,12.62854099,0.803433359,-11.02167427,-22.8467819,-34.67188953,-46.49699717,-58.3221048
1042.076393,12.6328001,0.80858618,-11.01562774,-22.83984166,-34.66405558,-46.4882695,-58.31248342
1042.228393,12.62230015,0.798974514,-11.02435112,-22.84767676,-34.67100239,-46.49432803,-58.31765367
1042.380393,12.60591984,0.795932412,-11.01405502,-22.82404244,-34.63402987,-46.4440173,-58.25400473
1042.532393,12.60159969,0.799060345,-11.003479,-22.80601835,-34.60855769,-46.41109704,-58.21363638
1042.684393,12.60159969,0.784038842,-11.03352201,-22.85108285,-34.6686437,-46.48620455,-58.3037654
1042.836393,12.60159969,0.802869976,-10.99585974,-22.79458945,-34.59331917,-46.39204888,-58.19077859
1042.988393,12.60159969,0.814295352,-10.97300899,-22.76031332,-34.54761766,-46.334922,-58.12222634
1043.140393,12.60159969,0.782464802,-11.03667009,-22.85580497,-34.67493986,-46.49407475,-58.31320964
1043.292393,12.60159969,0.760629594,-11.0803405,-22.9213106,-34.76228069,-46.60325079,-58.44422089
1043.444393,12.61160183,0.761499703,-11.08860242,-22.93870455,-34.78880668,-46.63890881,-58.48901093
1043.596393,12.60505772,0.792896152,-11.01926542,-22.83142698,-34.64358855,-46.45575012,-58.26791169
1043.748393,12.58803082,0.820847213,-10.94633639,-22.71352,-34.48070361,-46.24788722,-58.01507082
1043.900393,12.60159969,0.81347239,-10.97465491,-22.76278221,-34.55090951,-46.33903681,-58.12716411
1044.052393,12.60159969,0.837789536,-10.92602062,-22.68983077,-34.45364093,-46.21745108,-57.98126123
1044.204393,12.60159969,0.85791719,-10.88576531,-22.62944781,-34.37313031,-46.11681281,-57.86049531
1044.356393,12.60481358,0.811552525,-10.98170853,-22.77496959,-34.56823064,-46.3614917,-58.15475275
1044.508393,12.61578369,0.762798071,-11.09018755,-22.94317317,-34.79615879,-46.64914441,-58.50213002
1044.660393,12.62817192,0.762555122,-11.10306168,-22.96867847,-34.83429527,-46.69991207,-58.56552887
1044.812393,12.6328001,0.822519779,-10.98776054,-22.79804086,-34.60832118,-46.41860151,-58.22888183
1044.964393,12.6328001,0.925897896,-10.78100431,-22.48790651,-34.19480872,-45.90171092,-57.60861312
1045.116393,12.6328001,1.067820549,-10.497159,-22.06213855,-33.6271181,-45.19209766,-56.75707721
1045.268393,12.6297102,1.136155367,-10.35739947,-21.8509543,-33.34450913,-44.83806397,-56.3316188
1045.420393,12.62806702,1.127271056,-10.37352491,-21.87432087,-33.37511684,-44.8759128,-56.37670876
1045.572393,12.62060833,1.111456037,-10.39769626,-21.90684855,-33.41600084,-44.92515314,-56.43430543
1045.724393,12.59248161,1.115381599,-10.36171841,-21.83881842,-33.31591843,-44.79301845,-56.27011846
1045.876393,12.57208252,1.111243844,-10.34959483,-21.81043351,-33.27127218,-44.73211086,-56.19294954
1046.028393,12.55951119,1.018578172,-10.52235485,-22.06328786,-33.60422088,-45.1451539,-56.68608692
1046.180393,12.5546999,0.904062331,-10.74657524,-22.39721281,-34.04785038,-45.69848795,-57.34912551
1046.332393,12.5546999,0.852505207,-10.84968949,-22.55188418,-34.25407887,-45.95627357,-57.65846826
1046.484393,12.5546999,0.837098241,-10.88050342,-22.59810508,-34.31570674,-46.0333084,-57.75091005
1046.636393,12.5546999,0.838329732,-10.87804044,-22.5944106,-34.31078077,-46.02715094,-57.74352111
1046.788393,12.5546999,0.843789816,-10.86712027,-22.57803035,-34.28894044,-45.99985052,-57.7107606
1046.940393,12.5546999,0.794499159,-10.96570158,-22.72590232,-34.48610306,-46.24630381,-58.00650455
1047.092393,12.5546999,0.750864506,-11.05297089,-22.85680628,-34.66064168,-46.46447707,-58.26831246
1047.244393,12.5546999,0.774913073,-11.00487375,-22.78466058,-34.56444741,-46.34423424,-58.12402106
1047.396393,12.5546999,0.829629421,-10.89544106,-22.62051154,-34.34558202,-46.0706525,-57.79572297
1047.548393,12.5546999,0.875713229,-10.80327344,-22.48226011,-34.16124678,-45.84023346,-57.51922013
1047.700393,12.54918003,0.874735296,-10.79970944,-22.47415417,-34.14859891,-45.82304364,-57.49748837
1047.852393,12.53357983,0.871619642,-10.79034055,-22.45230073,-34.11426092,-45.77622111,-57.4381813
1048.004393,12.52340031,0.848122895,-10.82715452,-22.50243194,-34.17770935,-45.85298677,-57.52826418
1048.156393,12.52340031,0.796748459,-10.92990339,-22.65655524,-34.38320709,-46.10985895,-57.8365108
1048.308393,12.5180378,0.765930831,-10.98617614,-22.73828311,-34.49039008,-46.24249705,-57.99460401
1048.460393,12.50248051,0.725177944,-11.05212462,-22.82942719,-34.60672975,-46.38403232,-58.16133489
1048.612393,12.4869194,0.718531311,-11.04985678,-22.81824487,-34.58663296,-46.35502105,-58.12340913
1048.764393,12.48183537,0.694514632,-11.09280611,-22.88012684,-34.66744758,-46.45476832,-58.24208906
1048.916393,12.4921999,0.697400808,-11.09739828,-22.89219738,-34.68699647,-46.48179556,-58.27659465
1049.068393,12.4921999,0.69110012,-11.10999966,-22.91109944,-34.71219922,-46.513299,-58.31439878
1049.220393,12.4921999,0.688386262,-11.11542738,-22.91924101,-34.72305465,-46.52686829,-58.33068193
1049.372393,12.48712921,0.70028019,-11.08656883,-22.87341785,-34.66026687,-46.44711589,-58.23396491
1049.524393,12.47405148,0.696246803,-11.08155787,-22.85936255,-34.63716723,-46.41497191,-58.19277658
1049.676393,12.46620655,0.67869997,-11.10880661,-22.89631319,-34.68381977,-46.47132635,-58.25883293
1049.828393,12.46090031,0.681969822,-11.09696067,-22.87589115,-34.65482164,-46.43375213,-58.21268262
1049.980393,12.46090031,0.694070756,-11.0727588,-22.83958835,-34.60641791,-46.37324746,-58.14007701
1050.132393,12.46090031,0.716212452,-11.02847541,-22.77316326,-34.51785112,-46.26253898,-58.00722684
1050.284393,12.46090031,0.742217243,-10.97646582,-22.69514889,-34.41383196,-46.13251503,-57.85119809
1050.436393,12.46090031,0.735259712,-10.99038089,-22.71602148,-34.44166208,-46.16730268,-57.89294328
1050.588393,12.45615292,0.718899667,-11.01835359,-22.75560684,-34.49286009,-46.23011335,-57.9673666
1050.740393,12.4453001,0.748588979,-10.94812214,-22.64483326,-34.34154438,-46.03825551,-57.73496663
1050.892393,12.45932388,0.780868173,-10.89758753,-22.57604324,-34.25449895,-45.93295466,-57.61141036
1051.044393,12.49682045,0.787857473,-10.9211055,-22.63006848,-34.33903146,-46.04799444,-57.75695741
1051.196393,12.49863625,0.805735052,-10.88716615,-22.58006734,-34.27296854,-45.96586974,-57.65877094
1051.348393,12.48113728,0.820530653,-10.84007597,-22.5006826,-34.16128923,-45.82189586,-57.48250248
1051.500393,12.39982414,0.807787299,-10.78424954,-22.37628638,-33.96832322,-45.56036007,-57.15239691
1051.652393,12.17412663,0.739363015,-10.6954006,-22.13016422,-33.56492783,-44.99969145,-56.43445506
1051.804393,12.18190575,0.703055024,-10.7757957,-22.25464643,-33.73349715,-45.21234788,-56.69119861
1051.956393,12.18531418,0.680881321,-10.82355154,-22.3279844,-33.83241726,-45.33685012,-56.84128297
1052.108393,12.1579876,0.679558396,-10.79887081,-22.27730001,-33.75572922,-45.23415842,-56.71258762
1052.260393,12.0951252,0.693594873,-10.70793545,-22.10946578,-33.51099611,-44.91252644,-56.31405676
1052.412393,12.04401398,0.606601059,-10.83081186,-22.26822478,-33.7056377,-45.14305063,-56.58046355
1052.564393,11.95099068,0.596223056,-10.75854457,-22.11331219,-33.46807982,-44.82284744,-56.17761506
1052.716393,11.95368767,0.616665721,-10.72035623,-22.05737818,-33.39440013,-44.73142208,-56.06844402
1052.868393,11.99316979,0.608968318,-10.77523315,-22.15943463,-33.5436361,-44.92783757,-56.31203904
1053.020393,12.03909969,0.67042619,-10.69824731,-22.06692081,-33.43559431,-44.80426781,-56.17294131
1053.172393,12.03909969,0.679848313,-10.67940306,-22.03865444,-33.39790582,-44.7571572,-56.11640857
1053.324393,12.04311562,0.643007994,-10.75709963,-22.15720726,-33.55731488,-44.95742251,-56.35753014
1053.476393,12.05867386,0.648905993,-10.76086187,-22.17062974,-33.58039761,-44.99016548,-56.39993334
1053.628393,12.14518833,0.63605082,-10.87308669,-22.3822242,-33.89136171,-45.40049922,-56.90963673
1053.780393,12.34963989,0.626918554,-11.09580278,-22.81852412,-34.54124545,-46.26396679,-57.98668813
1053.932393,12.28917122,0.649863005,-10.98944521,-22.62875343,-34.26806164,-45.90736986,-57.54667807
1054.084393,12.29806614,0.647079408,-11.00390732,-22.65489406,-34.30588079,-45.95686752,-57.60785425
1054.236393,12.39463234,0.634932876,-11.12476659,-22.88446605,-34.64416552,-46.40386498,-58.16356444
1054.388393,12.38839626,0.667151868,-11.05409252,-22.77533692,-34.49658131,-46.2178257,-57.93907009
1054.540393,12.40620041,0.7215361,-10.96312821,-22.64779252,-34.33245683,-46.01712114,-57.70178545
1054.692393,12.40072823,0.752714634,-10.89529896,-22.54331256,-34.19132615,-45.83933975,-57.48735335
1054.844393,12.38820553,0.781101644,-10.82600224,-22.43310613,-34.04021001,-45.6473139,-57.25441779
1054.996393,12.40800571,0.785980165,-10.83604538,-22.45807093,-34.08009647,-45.70212202,-57.32414756
1055.148393,12.41409969,0.787164628,-10.83977043,-22.4667055,-34.09364056,-45.72057562,-57.34751068
1055.300393,12.41233635,0.808776259,-10.79478383,-22.39834392,-34.00190401,-45.60546411,-57.2090242
1055.452393,12.40620041,0.830627501,-10.74494541,-22.32051832,-33.89609123,-45.47166414,-57.04723704
1055.604393,12.40792275,0.833279908,-10.74136293,-22.31600578,-33.89064862,-45.46529146,-57.0399343
1055.756393,12.41239643,0.754422724,-10.90355098,-22.56152469,-34.21949839,-45.8774721,-57.53544581
1055.908393,12.41452026,0.703797638,-11.00692498,-22.71764761,-34.42837023,-46.13909285,-57.84981547
1056.060393,12.4453001,0.690623581,-11.06405294,-22.81872946,-34.57340598,-46.3280825,-58.08275901
1056.212393,12.4453001,0.691168785,-11.06296253,-22.81709385,-34.57122516,-46.32535648,-58.07948779
1056.364393,12.44849873,0.757315755,-10.93386722,-22.6250502,-34.31623317,-46.00741615,-57.69859912
1056.516393,12.46090031,0.836903155,-10.787094,-22.41109116,-34.03508831,-45.65908547,-57.28308262
1056.668393,12.46090031,0.905050874,-10.65079856,-22.206648,-33.76249743,-45.31834687,-56.87419631
1056.820393,12.46090031,1.068537831,-10.32382465,-21.71618713,-33.10854961,-44.50091209,-55.89327456
1056.972393,12.46395207,1.15424192,-10.15546823,-21.46517838,-32.77488853,-44.08459868,-55.39430883
1057.124393,12.47659874,1.300834656,-9.874929428,-21.05069351,-32.2264576,-43.40222168,-54.57798576
1057.276393,12.47659874,1.36793685,-9.74072504,-20.84938693,-31.95804882,-43.06671071,-54.1753726
1057.428393,12.46786594,1.202394605,-10.06307673,-21.32854807,-32.5940194,-43.85949074,-55.12496207
1057.580393,12.4325676,1.202354789,-10.02785802,-21.25807083,-32.48828364,-43.71849646,-54.94870927
1057.732393,12.43965626,1.055129528,-10.3293972,-21.71392394,-33.09845067,-44.4829774,-55.86750413
1057.884393,12.41409969,1.011306524,-10.39148664,-21.79427981,-33.19707297,-44.59986614,-56.00265931
1058.036393,12.41270733,1.004899979,-10.40290737,-21.81071472,-33.21852207,-44.62632943,-56.03413678
1058.188393,12.40484905,1.003790736,-10.39726758,-21.79832589,-33.19938421,-44.60044252,-56.00150083
1058.340393,12.39840126,0.996585548,-10.40523016,-21.80704588,-33.20886159,-44.6106773,-56.01249301
1058.492393,12.39971161,0.968348145,-10.46301532,-21.89437879,-33.32574225,-44.75710572,-56.18846918
1058.644393,12.41267586,0.872230947,-10.66821397,-22.20865888,-33.74910379,-45.28954871,-56.82999362
1058.796393,12.44783783,0.860165477,-10.72750688,-22.31517923,-33.90285158,-45.49052394,-57.07819629
1058.948393,12.45339775,0.872722983,-10.70795178,-22.28862655,-33.86930132,-45.44997609,-57.03065085
1059.100393,12.40794563,0.986557603,-10.43483042,-21.85621845,-33.27760648,-44.69899451,-56.12038253
1059.252393,12.36773014,1.147463918,-10.0728023,-21.29306853,-32.51333475,-43.73360097,-54.95386719
1059.404393,12.32335568,1.112781763,-10.09779215,-21.30836607,-32.51893999,-43.72951391,-54.94008782
1059.556393,12.2968998,1.044978857,-10.20694209,-21.45886303,-32.71078397,-43.96270492,-55.21462586
1059.708393,12.29459572,0.939854145,-10.41488743,-21.76962901,-33.12437058,-44.47911216,-55.83385373
1059.860393,12.27894592,1.063901782,-10.15114236,-21.36618649,-32.58123063,-43.79627477,-55.01131891
1060.012393,12.2656002,1.221834064,-9.821932072,-20.86569821,-31.90946434,-42.95323048,-53.99699662
1060.164393,12.2656002,1.171550751,-9.922498698,-21.01654815,-32.1105976,-43.20464705,-54.29869649
1060.316393,12.26346588,1.101108789,-10.0612483,-21.22360539,-32.38596248,-43.54831958,-54.71067667
1060.468393,12.25000095,1.037956357,-10.17408824,-21.38613283,-32.59817742,-43.81022202,-55.02226661
1060.620393,12.2489748,0.954570115,-10.33983457,-21.63423926,-32.92864394,-44.22304863,-55.51745331
1060.772393,12.2421999,0.857596755,-10.52700639,-21.91160954,-33.29621268,-44.68081583,-56.06541897
1060.924393,12.24121571,0.79157877,-10.65805817,-22.10769511,-33.55733205,-45.00696899,-56.45660593
1061.076393,12.2353611,0.793198526,-10.64896405,-22.09112662,-33.5332892,-44.97545177,-56.41761434
1061.228393,12.24314308,0.857534766,-10.52807355,-21.91368186,-33.29929018,-44.68489849,-56.0705068
1061.380393,12.25184059,0.925244451,-10.40135169,-21.72794783,-33.05454397,-44.38114011,-55.70773624
1061.532393,12.2656002,1.0416435,-10.1823132,-21.4062699,-32.6302266,-43.8541833,-55.07814
1061.684393,12.2656002,1.156782985,-9.95203423,-21.06085145,-32.16966866,-43.27848588,-54.38730309
1061.836393,12.26646137,1.195646524,-9.875168322,-20.94598317,-32.01679801,-43.08761286,-54.15842771
1061.988393,12.2742424,1.172163248,-9.929915904,-21.03199506,-32.13407421,-43.23615336,-54.33823251
1062.140393,12.28120041,1.211112976,-9.858974458,-20.92906189,-31.99914933,-43.06923676,-54.13932419
1062.292393,12.27959824,1.173075438,-9.933447364,-21.03997017,-32.14649297,-43.25301577,-54.35953857
1062.444393,12.26248837,1.112577081,-10.03733421,-21.1872455,-32.33715679,-43.48706808,-54.63697936
1062.596393,12.2343998,1.071875095,-10.09064961,-21.25317432,-32.41569902,-43.57822373,-54.74074843
1062.748393,12.23587322,0.895745397,-10.44438243,-21.78451025,-33.12463807,-44.4647659,-55.80489372
1062.900393,12.25287437,0.732969642,-10.78693509,-22.30683981,-33.82674454,-45.34664927,-56.866554
1063.052393,12.28677845,0.892642498,-10.50149345,-21.89562941,-33.28976536,-44.68390131,-56.07803726
1063.204393,12.33565998,1.194364071,-9.946931838,-21.08822775,-32.22952366,-43.37081957,-54.51211547
1063.356393,12.24738693,1.281413794,-9.684559342,-20.65053248,-31.61650561,-42.58247875,-53.54845189
1063.508393,12.2092514,1.421118856,-9.367013688,-20.15514623,-30.94327878,-41.73141132,-52.51954386
1063.660393,12.08504295,1.150665879,-9.783711192,-20.71808826,-31.65246533,-42.58684241,-53.52121948
1063.812393,11.88464737,0.91092068,-10.06280601,-21.0365327,-32.01025939,-42.98398608,-53.95771277
1063.964393,11.7969141,0.740024746,-10.31686461,-21.37375396,-32.43064332,-43.48753267,-54.54442202
1064.116393,11.59960556,0.701203466,-10.19719863,-21.09560072,-31.99400282,-42.89240491,-53.790807
1064.268393,11.57153797,0.60842371,-10.35469055,-21.31780481,-32.28091907,-43.24403333,-54.20714759
1064.420393,11.54347038,0.285044462,-10.97338146,-22.23180737,-33.49023329,-44.74865921,-56.00708513
1064.572393,11.51540279,0.210888445,-11.0936259,-22.39814025,-33.70265459,-45.00716894,-56.31168328
1064.724393,11.48733521,0.376519948,-10.73429531,-21.84511058,-32.95592584,-44.0667411,-55.17755636
1064.876393,11.47585106,0.498258144,-10.47933477,-21.45692769,-32.4345206,-43.41211352,-54.38970644
1065.028393,11.72824192,0.601718009,-10.5248059,-21.65132981,-32.77785372,-43.90437764,-55.03090155
1065.180393,11.89883137,0.690390945,-10.51804948,-21.72648991,-32.93493033,-44.14337076,-55.35181118
1065.332393,12.05077744,0.733762443,-10.58325255,-21.90026755,-33.21728255,-44.53429755,-55.85131254
1065.484393,12.12647724,0.73991394,-10.64664936,-22.03321266,-33.41977596,-44.80633926,-56.19290256
