,CALI,RSHA,RMED,RDEP,RHOB,GR,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
228,8.495426177999999,1.7129124403,1.7172616719999998,1.7436170578,2.2396304607,143.1953125,,72.54533386199999,0.036332085699999996,65000
229,8.525645256,1.7399023771000002,1.746976614,1.7866300344,2.232673645,145.42611694,,72.875389099,0.0363436304,65000
230,8.524469375599999,1.7519179583000002,1.7665091753,1.8101422787,2.2333879471,146.11204529,,72.875389099,0.042612429699999996,65000
231,8.4916210175,1.7557171583000002,1.7657120228,1.7968984842,2.2379155159,146.14167786,,123.54740143,0.0511895828,65000
232,8.4752397537,1.7648062706,1.7685248852000002,1.7959280013999999,2.2314090729,146.01156616,,160.40261841,0.0527976453,65000
233,8.4727268219,1.781278491,1.7759046555000002,1.7921047211,2.2251822947999997,144.36700439,,159.31422424,0.050642997,65000
234,8.4667339325,1.8002635241,1.7812840938999999,1.7926356791999998,2.2266054153,143.69458008,,159.06251526,0.04833268,65000
235,8.4709320068,1.8139173985,1.7951490878999998,1.8028838634,2.2374444008000003,142.33799744,,156.82754517,0.0485634767,65000
236,8.4707660675,1.8318786621,1.8109589815,1.8233113288999998,2.2521443367,141.67677307,,153.91851807,0.054103251500000005,65000
237,8.4679050446,1.8382211924,1.8179974556,1.8309161663,2.2624413967,139.72677612,,157.46066284,0.0612950288,65000
238,8.4282045364,1.8291790485,1.813724637,1.8212034702000002,2.2659926414,136.69500732,,159.51922607,0.0650946423,65000
239,8.4154949188,1.8147581816,1.8049790859000001,1.8041521311000002,2.2633442879,134.45840454,,159.25315857,0.06492576,65000
240,8.4235496521,1.8204772472,1.8109434843,1.8011132478999998,2.2730228901,132.70785522,,161.86341858,0.0679561272,65000
241,8.402482986499999,1.8991683722,1.8749482631999999,1.8685293198,2.3007946014,132.02549744,,159.4465332,0.0749903768,65000
242,8.4571123123,1.9536651372999998,1.9223777056,1.9204201697999999,2.3342783451,131.45114136,,156.5184021,0.0819376633,65000
243,8.4878530502,1.9920158386000002,1.9556335211000002,1.9538625479,2.3520915508,130.36936951,,149.89117432,0.08120854940000001,65000
244,8.5012435913,2.0622830391,2.032263279,2.032828331,2.3483192921000002,128.81843567,,143.56719971,0.0742701814,65000
245,8.5173397064,2.0900399684999997,2.0750041008,2.0898497105000002,2.3343136311,127.25839233,,142.01959229,0.0662367195,65000
246,8.511255264299999,2.0292084217,2.0150446892,2.0279743671,2.3196806908000003,126.89881897,,141.09204102,0.0610196777,65000
247,8.4995450974,1.9877716303,1.9712581635,1.9768309593,2.309530735,128.44888306,,132.67579651,0.058002415999999994,65000
248,8.4904136658,1.9908186197,1.9664170741999998,1.9731051922,2.3025643826,132.13835144,,126.75659943,0.0557610318,65000
249,8.5086660385,1.9724892378,1.9431154728,1.9546712637,2.2964704037,133.36482239,,126.25282288,0.0557125174,65000
250,8.5339193344,1.9392446280000002,1.9182273149000002,1.9343923330000001,2.2934567928,131.38345337,,125.38088226,0.0604117513,65000
251,8.5351715088,1.9103500843,1.9001344441999999,1.9147386550999999,2.2923278809,126.9104538,,120.23826599,0.0662818477,65000
252,8.5183935165,1.8559530972999998,1.8517094851,1.8616456984999998,2.296036005,124.73715973,,115.47521973,0.07186762990000001,65000
253,8.5079526901,1.8086103201,1.8031338453,1.8034784794,2.2951209544999998,124.23202515,,116.75385284,0.0750731081,65000
254,8.4896068573,1.7945407628999999,1.7841773033000001,1.7816212177000001,2.2926502228,124.33312225,,115.17109679999999,0.0760609806,65000
255,8.482843399,1.8105560540999999,1.7877870798,1.7878412008000002,2.2914822102000003,126.03422546,,111.75839996,0.07275144759999999,65000
256,8.474805831900001,1.839441061,1.8081487417,1.8116396665999999,2.2930448055,128.61239624,,109.6388855,0.0660628974,65000
257,8.4826059341,1.8762295246,1.8471719027000002,1.8584456444,2.294393301,128.40113831,,108.4315033,0.0581119321,65000
258,8.500992775,1.9006652832,1.8871616125,1.8990375996000002,2.292147398,125.46894836,,107.42159271,0.0514084026,65000
259,8.4892444611,1.8753620386,1.8714227676,1.8807061911,2.2906045913999997,123.76022339,,104.5656662,0.049293946500000005,65000
260,8.4698581696,1.8101347685,1.7954872847,1.7966344357,2.2913246155,124.63990784,,102.65739441,0.0494638085,65000
261,8.4396219254,1.7859090566999998,1.7612992525,1.7573765516,2.2971146107,125.86671448,,104.79576111,0.0531122535,65000
262,8.4166440964,1.7964550256999998,1.7759206294999998,1.7803773880000002,2.3011476994,125.48650359999999,,102.58098602,0.054475702300000005,65000
263,8.4392061234,1.7843708991999998,1.7705109119,1.781607151,2.2976157665,124.21424866,,104.66222382,0.0517558903,65000
264,8.4563570023,1.7623033524,1.7532838583,1.7579299212000001,2.285138607,122.88567352,,112.8859787,0.045577794299999995,65000
265,8.4367933273,1.7347768545,1.7217587233000002,1.7198735476,2.2707862854,122.13778687,,117.18427277,0.0395131558,65000
266,8.4242191315,1.7079854012,1.6881949902000002,1.6907892227,2.2594087124,122.92303467,,119.58484650000001,0.0368149616,65000
267,8.4193706512,1.6884360313,1.6716339588,1.6806830168,2.2563490868000002,125.44074249,,115.70279694,0.0374377072,65000
268,8.4083499908,1.6893259287,1.6831341981999999,1.6952409743999999,2.2561633587,126.2228775,,106.5997467,0.037068855,65000
269,8.4250812531,1.6897788048,1.6959149837,1.7087166309000001,2.2558693886000003,124.56138611,,100.66049957,0.038681682200000005,65000
270,8.459085464500001,1.6671591997,1.6726446152,1.6827862263,2.2503771782,121.54322815,,98.65248870799999,0.043101750300000005,65000
271,8.4653139114,1.6592354774,1.6554956436000001,1.660800457,2.2402555943,121.0033493,,98.002662659,0.048139344900000006,65000
272,8.459400177000001,1.6835086346,1.6706959009,1.6717135906,2.2395372391,122.73689270000001,,98.01907348600001,0.0531457625,65000
273,8.4585609436,1.7697069644999999,1.7499835491,1.7466603518000001,2.2503788471,123.67006683,,96.706611633,0.055427215999999994,65000
274,8.4631967545,1.8874490261,1.8639801741,1.8593164681999998,2.274181366,123.85758209,,92.928665161,0.0598014258,65000
275,8.465385437,1.9349614382,1.9166936874,1.9117684363999998,2.2939329147,123.72498322,,89.133201599,0.0633787215,65000
276,8.464760780299999,1.9404114485,1.9188715218999999,1.9174371958,2.3041000366,123.75647736,,87.500640869,0.0663885847,65000
277,8.465728759800001,1.9554758072,1.9252887963999998,1.9309117794,2.3146226406,121.23378754,,79.633041382,0.0728527531,65000
278,8.461713790900001,1.9697533846000002,1.9473478793999999,1.9518873691999998,2.3214938641,118.01956177,,75.85912323,0.0784092844,65000
279,8.4579925537,1.9681408405,1.9555903673,1.9594013691,2.3222351074,118.02944946,,80.24888610800001,0.0807426795,65000
280,8.460600852999999,1.9491446018,1.9365440607,1.9439767599000002,2.3143179416999997,121.50146484,,81.16490173300001,0.07891549169999999,65000
281,8.4770545959,1.9379512072,1.9177353382,1.9236446619,2.3016316891,124.89800262,,81.214149475,0.07322584089999999,65000
282,8.4934482574,1.9775937796,1.95507586,1.9584999084,2.2948839664,124.87320709,,81.788917542,0.0677920803,65000
283,8.4865436554,2.0696909428,2.0587067604,2.0644640922999997,2.2991013527,122.26725006,,81.720230103,0.0631382093,65000
284,8.4685821533,2.1286349297,2.1321074962999997,2.1192142963,2.321213007,119.72705841,,77.750534058,0.0664396882,65000
285,8.4776773453,2.1552650928,2.1596024036,2.1131010056,2.3462688923,117.14202881,,75.31330108600001,0.0742100999,65000
286,8.4789218903,2.2400138378,2.2152302265,2.1408691406,2.3574399948,116.09740448,,74.446037292,0.0763028264,65000
287,8.460000038099999,2.4056563377,2.289917469,2.2002635002,2.3590273857,117.16388702,,79.735664368,0.0695257932,65000
288,8.4757556915,2.7206835747,2.5069513321,2.4110383987,2.3603415488999997,119.00491333,,86.90288543700001,0.0583497509,65000
289,8.5061254501,2.5030055046,2.3590552807,2.2976510525,2.3776504993,119.58192444,,86.00861358600001,0.0598769113,65000
290,8.5400314331,1.9471039772,1.9335072040999999,1.9332174063,2.3998777866,115.72911835,,84.905906677,0.0770217627,65000
291,8.5346412659,1.9514917134999998,1.9348694086000002,1.9317457675999998,2.4133257865999997,110.43985748,,82.17881012,0.0983440503,65000
292,8.5085067749,1.9417977333,1.9225332737,1.9189625978,2.416438818,105.35016632,,78.946403503,0.10963425789999999,65000
293,8.5030651093,2.1013865471,2.0727162361,2.0373902321,2.413850069,103.28066254,,79.983337402,0.1066823751,65030
294,8.482339859,2.3730483055000002,2.2793176174000003,2.1982843876,2.4166998863,103.19163513,,81.835998535,0.1011057943,65030
295,8.4970254898,2.7098610401,2.5652146338999997,2.48503232,2.4150872231,103.983078,,83.391273499,0.0982281342,65030
296,8.5106067657,2.8863019943,2.7696883677999997,2.7199299335000005,2.4109640121,106.43159485,,85.35504913300001,0.1011194587,65030
297,8.5070085526,2.6586966515,2.5818421841,2.5690298080000002,2.4032626152,110.68211365,,86.53519439700001,0.1014764234,65030
298,8.522081375099999,2.6198687553,2.5659673214,2.5485327244,2.3942039013,114.5509491,,85.73719787600001,0.0955480263,65030
299,8.5500001907,2.5859589577,2.5534510612,2.5384638309,2.3887038231,116.76132965,,84.976089478,0.08907382189999999,65030
300,8.5500001907,2.4922297001,2.4691548347,2.4660365582,2.3774864674000002,118.48207855,,85.133842468,0.08455193789999998,65000
301,8.5500001907,2.4611124992,2.4299855232,2.4309248924,2.3693814278,119.74956512,,86.538032532,0.0699542314,65000
302,8.5500001907,2.4624640942,2.4246490002,2.4323821068,2.3823461533000003,120.0798111,,90.65234375,0.0532338135,65000
303,8.5500001907,2.4854562283000003,2.4539675712999998,2.4694728851,2.4027466774,119.44747162,,93.556999207,0.056893792,65000
304,8.4933013916,2.4703156948,2.4433476925,2.4771990776,2.4163680077,119.22397614,,94.283470154,0.06453391160000001,65000
305,8.4127464294,2.4097716808,2.3914937973,2.4276094437,2.4109551906999998,119.11749268,,96.95460510299999,0.0689180568,65000
306,8.444401741,2.3236646652,2.3176801205,2.3352532387,2.3960983753,119.20977020000001,,99.997291565,0.0718121305,65000
307,8.4912538528,2.3060693741,2.2947890759000003,2.3043580055,2.3819646835,119.80998229999999,,98.657432556,0.067990914,65000
308,8.4902477264,2.3066806793,2.2916126251,2.3067195415,2.3694736958,118.11608887,,97.654678345,0.0544537604,65000
309,8.4780979156,2.2918109894,2.2720594406,2.2897589206999998,2.3757963181,113.37618256,,98.904006958,0.054375197699999996,65000
310,8.472026825,2.2514851093,2.2313756943,2.2501685619,2.3733637333,110.85325623,,99.349998474,0.0587685481,65000
311,8.4746389389,2.2089989185,2.1824719906,2.1960930824,2.356667757,113.17826843,,97.081169128,0.0562898368,65000
312,8.4436845779,2.1300718784,2.1143574715,2.1138553619,2.3405790329,120.68943024,,92.41201782200001,0.0468795709,65000
313,8.4203662872,2.0739209652,2.0616102219,2.0553812981,2.3377833366,126.26074219,,91.64616394,0.040546976,65000
314,8.4197740555,2.04347229,2.0233807564,2.0229628086,2.3413808346000002,126.8764801,,90.46877288799999,0.0395848379,65000
315,8.4199237823,2.0071148872,1.9802042246,1.9890563488,2.3488559723,125.76029968,,88.992950439,0.044696167099999996,65000
316,8.4986886978,2.0051693916,1.9865783453,1.9950010777,2.3569476604,124.99498749,,88.58793640100001,0.0515527911,65000
317,8.552883148200001,2.0309257507,2.0169188976,2.0212826729,2.3650519848,125.93275452,,91.96865081799999,0.062218081200000004,65000
318,8.5465936661,2.0257594585,2.0158193111,2.0204870700999997,2.3614976406,124.64502716,,97.82141876200001,0.0684792399,65000
319,8.556383132899999,2.0016281605,1.9929540156999999,1.9897166491,2.3553454875999997,123.41611481,,96.449836731,0.0732491687,65000
320,8.5657320023,1.9991008043,1.9937390088999998,1.9912906885,2.3467934132,125.1704483,,93.876586914,0.0737221614,65000
321,8.5736150742,2.042545557,2.0243065357,2.0284531115999997,2.3443174362,127.97445679,,96.902641296,0.07711436599999999,65000
322,8.5707416534,2.0709445477,2.0470349788999997,2.0621881484999998,2.3503844738,129.04545593,,102.85710907,0.0828474239,65000
323,8.5614833832,2.0542278290000002,2.0393352509000002,2.0570759773,2.3578028679,128.01885986,,102.63845825,0.08300295469999999,65000
324,8.542818069500001,2.1028885841,2.0919456482,2.1054158211000003,2.3596491814,128.27363586,,103.20139313,0.0790465772,65000
325,8.5131025314,2.131469965,2.1216862202,2.1362552643,2.3554935455000003,130.48930359,,105.6579895,0.073928833,65000
326,8.5104064941,2.1052503586,2.0851638317,2.1082968712,2.3565542697999997,135.40843201,,108.61225891,0.0755574405,65000
327,8.519649505599999,2.1143898963999996,2.090047121,2.1148197651,2.3707103729,138.17358398,,109.4004364,0.0836001933,65000
328,8.504401207,2.167965889,2.1482002735,2.1814601421,2.381896019,137.78193665,,103.7953949,0.0911752656,65000
329,8.4980039597,2.1933727264,2.189404726,2.2277462482,2.3742477894,135.84477234,,98.88431549100001,0.092602849,65000
330,8.5169887543,2.1105697155,2.1255733966999997,2.1587729454,2.3457539082,134.22442627,,97.56781768799999,0.0865117535,65000
331,8.4697751999,2.0139274597,2.0276594162,2.0486013889,2.3194224834,135.39108276,,96.246330261,0.0779269859,65000
332,8.404134750399999,1.985396862,1.9877903461000002,1.9894297123,2.3008093834,136.97189331,,96.21421051,0.0723049045,65000
333,8.4059810638,1.9772025347,1.9676764011,1.9662452936,2.2978663445,139.80479431,,94.72653198200001,0.0747487321,65000
334,8.4168624878,1.9743951559000001,1.9445291758,1.9565646648,2.2995340824,137.6328125,,90.79553222700001,0.0815013424,65000
335,8.3962945938,1.9408829212,1.9185173512,1.9403858185,2.3055472374,132.38375854,,86.95880127,0.0874353424,65000
336,8.3981199265,1.9201455116,1.9070674181,1.9288940430000001,2.3139815331,126.95220184,,191.6545105,0.0879501328,65000
337,8.4258260727,1.9018394947,1.8906952143,1.9089032412,2.3147757053,125.70542908,,464.42260742,0.08765867349999999,65000
338,8.4285907745,1.8298856019999998,1.8209770918000001,1.8276816607,2.2958815098,127.09308624,,600.49908447,0.081954293,65000
339,8.4050970078,1.7809064388,1.7704157829,1.7673605680000002,2.278157711,126.57071686,,560.43768311,0.0787748694,65000
340,8.4397745132,1.8191946744999998,1.796292305,1.7870870828999998,2.2741279602,124.96366882,,484.42416382,0.0759796426,65000
341,8.4550466537,1.8660601377000001,1.8360286951,1.8364043236,2.2866213322,123.99163055,,492.80209351,0.0784889385,65000
342,8.4051580429,1.9018542767,1.8755635023,1.8768924475,2.2916586399,124.36317444,,492.80209351,0.0774012953,65000
343,8.4235582352,1.9542908668999999,1.9373195171000002,1.9433836937,2.2836973667,124.55262756,,372.56213379,0.0715305358,65000
344,8.4568796158,2.016010046,2.0014169216,2.0000288486,2.2818343639,122.86174011,,112.22943878,0.06533943860000001,65000
345,8.4260215759,2.0042464733000003,1.9896759987000001,1.9732388258000002,2.2918057442,122.26602936,,98.61630249,0.06481792780000001,65000
346,8.4579219818,2.0367105007,2.0166237354,1.9998787641999998,2.310942173,124.20845795,,102.16562653,0.0683254525,65000
347,8.4531764984,2.0887203217,2.0495419502,2.0624537468,2.3314671516,130.24005127,,110.03311157,0.0757056475,65000
348,8.4303007126,2.1112244129,2.0672008991,2.1234447956,2.3509261608000003,134.96595764,,110.36482239,0.0808450431,65000
349,8.443441391,2.060125351,2.0906817912999998,2.1491589546000003,2.3772614002,139.34442139,,110.68169403,0.0838994607,65000
350,8.4524335861,1.9631186724,2.0607638359,2.108962059,2.4365429878000002,140.6184845,,111.52774811,0.0887582749,65000
351,8.4823322296,1.8032342196000002,1.8793687819999998,1.9169738293,2.5300779343,144.10888672,,110.87254333,0.081999436,65000
352,8.4881391525,1.5737409591999998,1.6168208122,1.6365424395,2.5877270699,158.25901794,,104.19695282,0.0646281093,65000
353,8.5030498505,1.6200093031,1.5854352713,1.5846600533000001,2.5411257743999998,178.78250122,,102.56477356,0.06032736599999999,65000
354,8.489240646399999,1.7688572406999998,1.7214484215,1.7081475258,2.4223053455000003,195.88253784,,107.29590607,0.0666240603,65000
355,8.4900569916,1.8446429968,1.8226914406,1.8213096857,2.4035532475,187.27645874,,114.52989960000001,0.1037100703,65000
356,8.4680404663,1.9293726683,1.9167032242,1.9206008911,2.4252712727000003,154.46661377,,115.58583832,0.0997197777,65000
357,8.4412498474,2.0578987598,2.0393035412000002,2.0431189537,2.4625356197,124.21366882,,113.62081909,0.0919706151,65000
358,8.452381134,2.1730184555000003,2.1278779507,2.1170854568,2.4463627338,106.66004181,,115.068573,0.0822072327,65000
359,8.436214447000001,2.3375377655,2.2725310326,2.2552471161,2.4019081593,106.41520691,,117.43286133,0.0806572139,65000
360,8.4297561646,2.4949967861,2.4400980473,2.4269537926,2.3715920448,104.65263367,,124.25390625,0.0822308511,65000
361,8.4269828796,2.5865547657,2.5411155224,2.5249121188999997,2.3498520850999998,103.24466705,,134.11880493,0.08057262,65000
362,8.4429836273,2.6195788383000003,2.5799660683,2.5693175793000003,2.3427484035,103.37677765,,136.94720459,0.0820819363,65000
363,8.4477901459,2.656676054,2.6056699753,2.5988955498,2.3408293724,103.76309967,,138.76373291,0.0827543512,65000
364,8.4558258057,2.6955962181,2.63971591,2.6328377724000003,2.3452541828,105.96158600000001,,139.59709167,0.0814178064,65000
365,8.4595718384,2.7169065475,2.6578700542,2.6526620388,2.3421521187,105.26867676,,139.97898865,0.07602363820000001,65000
366,8.458723068200001,2.7101988792,2.6592156887000002,2.6585714816999997,2.3414542675,106.10584259,,142.20523071,0.07470227780000001,65000
367,8.459482193,2.7177631855,2.6743505001,2.6714761257,2.3390483856,106.17552948,,146.60032654,0.0740510821,65000
368,8.4497270584,2.7348577975999997,2.6908779144,2.6962478161,2.3447072506,109.68997192,,146.34381104,0.0798147619,65000
369,8.4335222244,2.7222187519,2.6871216297000005,2.6824424266999998,2.3462855816,113.45153046,,145.68180847,0.0818239599,65000
370,8.4605293274,2.7103357315,2.6782183647,2.6686353683,2.3531215191,114.52585602,,143.50961304,0.0830976143,65000
371,8.4483528137,2.7398576736,2.6952691077999997,2.6749594212,2.3508262634,112.22598267,,142.57698059,0.07968750599999999,65000
